,filename,class_id,center-x,center-y,normalised_width,normalised_height
476,https___s3-ap-northeast-1.amazonaws.com_psh-ex-ftnikkei-3937bb4_images_3_4_4_9_24549443-1-eng-GB_bangkok arrivals.jpg,1,0.43333333333333335,0.3567193675889328,0.07777777777777778,0.16205533596837945
477,https___s3-ap-northeast-1.amazonaws.com_psh-ex-ftnikkei-3937bb4_images_3_4_4_9_24549443-1-eng-GB_bangkok arrivals.jpg,1,0.5477777777777778,0.3537549407114625,0.10777777777777778,0.21541501976284586
478,https___s3-ap-northeast-1.amazonaws.com_psh-ex-ftnikkei-3937bb4_images_3_4_4_9_24549443-1-eng-GB_bangkok arrivals.jpg,0,0.9513888888888888,0.5222332015810277,0.04388888888888889,0.09189723320158102
479,https___s3-ap-northeast-1.amazonaws.com_psh-ex-ftnikkei-3937bb4_images_3_4_4_9_24549443-1-eng-GB_bangkok arrivals.jpg,0,0.10444444444444444,0.5296442687747036,0.03888888888888889,0.09090909090909093
480,AP20027208528038.jpg,1,0.0947265625,0.7701317715959004,0.1875,0.33382137628111275
481,AP20027208528038.jpg,1,0.16650390625,0.4253294289897511,0.0927734375,0.19180087847730604
482,AP20027208528038.jpg,1,0.21044921875,0.2767203513909224,0.1103515625,0.2020497803806735
483,AP20027208528038.jpg,1,0.36083984375,0.4663250366032211,0.1357421875,0.2298682284040996
484,AP20027208528038.jpg,1,0.56689453125,0.6024890190336749,0.2001953125,0.3001464128843338
485,AP20027208528038.jpg,1,0.67919921875,0.16764275256222547,0.1005859375,0.1800878477306003
486,AP20027208528038.jpg,1,0.88330078125,0.16764275256222547,0.0732421875,0.21815519765739386
487,AP20027208528038.jpg,1,0.8916015625,0.6346998535871157,0.16015625,0.2357247437774524
488,20171106_T0207-1024x623.jpg,0,0.46923828125,0.521669341894061,0.1455078125,0.30497592295345105
489,coronavirus-4.jpg,1,0.0785,0.4426106526631658,0.107,0.2250562640660165
490,coronavirus-4.jpg,1,0.2405,0.31807951987996996,0.128,0.18904726181545387
491,coronavirus-4.jpg,1,0.4215,0.5303825956489122,0.138,0.18904726181545387
492,coronavirus-4.jpg,1,0.71625,0.29257314328582146,0.1105,0.18904726181545387
493,asian-child-wearing-mask-prevent-protection-factor-for-n95-filtering-face-mask-safty-white-mask-T5WP83.jpg,1,0.5853846153846154,0.5407949790794979,0.30615384615384617,0.4853556485355648
494,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.2678280690328883,0.2394325419803127,0.04395962227287528,0.0897510133178923
495,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.4005210029306415,0.22495657209033004,0.048844024747639214,0.0897510133178923
496,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.7888309996743732,0.1381007527504343,0.050472158905893835,0.09554140127388536
497,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.8865190491696516,0.15315576143601622,0.0081406707912732,0.02605674580196873
498,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,0,0.6882123086942364,0.1464968152866242,0.004233148811462064,0.012738853503184714
499,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.6100618690980136,0.15605095541401273,0.006186909801367633,0.012159814707585408
500,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.5174210354933246,0.17052692530399538,0.004558775643112993,0.011001737116386795
501,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.5402149137088896,0.16502605674580198,0.004558775643112993,0.008106543138390272
502,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.5439596222728753,0.16502605674580198,0.004233148811462064,0.010422698320787491
503,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.5647997394985347,0.15865662999420962,0.00488440247476392,0.008106543138390272
504,cc97d3a1-1982-47d0-9386-c3300b54695a-EPA_ITALY_CORONAVIRUS_ROME_AIRPORT.jpeg,1,0.574731357863888,0.16328894035900404,0.004558775643112993,0.008106543138390272
505,3050308_1_1.jpg,1,0.5375,0.425,0.04,0.05
506,3050308_1_1.jpg,1,0.783125,0.485,0.03625,0.043333333333333335
507,3050308_1_1.jpg,0,0.876875,0.4933333333333334,0.04125,0.04666666666666667
508,3050308_1_1.jpg,0,0.718125,0.4475,0.03875,0.04166666666666666
509,3050308_1_1.jpg,0,0.6575,0.4125,0.035,0.04166666666666666
510,3050308_1_1.jpg,0,0.470625,0.4175,0.03375,0.04833333333333333
511,3050308_1_1.jpg,0,0.3675,0.4091666666666667,0.04,0.04833333333333333
512,3050308_1_1.jpg,0,0.443125,0.39666666666666667,0.03125,0.04
513,3050308_1_1.jpg,0,0.200625,0.4041666666666667,0.04125,0.05166666666666666
514,3050308_1_1.jpg,0,0.283125,0.4041666666666667,0.03375,0.05166666666666666
515,3050308_1_1.jpg,0,0.250625,0.5591666666666667,0.03125,0.045
516,3050308_1_1.jpg,0,0.616875,0.43083333333333335,0.04125,0.04833333333333333
517,3050308_1_1.jpg,1,0.071875,0.44083333333333335,0.02125,0.028333333333333325
518,3050308_1_1.jpg,0,0.8425,0.4583333333333333,0.0225,0.02666666666666667
519,20200213190454409.jpg,1,0.3046875,0.28046875,0.053125,0.0828125
520,20200213190454409.jpg,1,0.7088541666666667,0.16640625,0.065625,0.0953125
521,Getty_Beijing-Air-Pollution_web.jpg,0,0.10666666666666667,0.2379032258064516,0.11199999999999999,0.17943548387096775
522,Getty_Beijing-Air-Pollution_web.jpg,0,0.23600000000000002,0.11945564516129033,0.06666666666666668,0.08366935483870967
523,Getty_Beijing-Air-Pollution_web.jpg,1,0.355,0.20766129032258066,0.04466666666666667,0.08870967741935484
524,Getty_Beijing-Air-Pollution_web.jpg,1,0.4133333333333333,0.3452620967741936,0.08133333333333333,0.12600806451612906
525,Getty_Beijing-Air-Pollution_web.jpg,1,0.25666666666666665,0.7494959677419355,0.20800000000000002,0.30544354838709675
526,Getty_Beijing-Air-Pollution_web.jpg,1,0.56,0.686491935483871,0.19466666666666665,0.3044354838709677
527,Getty_Beijing-Air-Pollution_web.jpg,1,0.619,0.3991935483870968,0.09666666666666666,0.16330645161290322
528,Getty_Beijing-Air-Pollution_web.jpg,1,0.499,0.2505040322580645,0.07,0.11391129032258066
529,Getty_Beijing-Air-Pollution_web.jpg,0,0.831,0.2404233870967742,0.08333333333333333,0.1280241935483871
530,Getty_Beijing-Air-Pollution_web.jpg,1,0.9456666666666668,0.14112903225806453,0.09,0.11088709677419356
531,Getty_Beijing-Air-Pollution_web.jpg,1,0.9566666666666668,0.28830645161290325,0.08133333333333333,0.1431451612903226
532,Getty_Beijing-Air-Pollution_web.jpg,1,0.7893333333333333,0.5554435483870968,0.11333333333333333,0.18346774193548387
533,1553605632_9d5877d8_60.jpg,1,0.09423828125,0.24479166666666666,0.0439453125,0.052083333333333336
534,1553605632_9d5877d8_60.jpg,1,0.13671875,0.17252604166666666,0.048828125,0.07421875
535,1553605632_9d5877d8_60.jpg,1,0.09423828125,0.7981770833333334,0.1337890625,0.15625
536,1553605632_9d5877d8_60.jpg,1,0.27197265625,0.8723958333333334,0.1240234375,0.15364583333333334
537,1553605632_9d5877d8_60.jpg,1,0.78515625,0.7317708333333334,0.052734375,0.06770833333333333
538,1553605632_9d5877d8_60.jpg,1,0.81201171875,0.85546875,0.0400390625,0.05729166666666665
539,1553605632_9d5877d8_60.jpg,1,0.8857421875,0.875,0.072265625,0.08072916666666667
540,20171106_T0204-1024x621.jpg,1,0.53369140625,0.4581320450885668,0.1650390625,0.30112721417069244
541,200130103155-wuhan-virus-0129-hong-kong-train-super-tease.jpg,1,0.3572727272727273,0.4038772213247173,0.15272727272727274,0.2681744749596123
542,200130103155-wuhan-virus-0129-hong-kong-train-super-tease.jpg,1,0.5268181818181819,0.3570274636510501,0.08272727272727272,0.2778675282714055
543,w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1,0.2125,0.1984240687679083,0.025,0.04727793696275072
544,w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1,0.2560483870967742,0.08810888252148998,0.034677419354838715,0.05587392550143266
545,w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1,0.6209677419354839,0.16404011461318052,0.06290322580645161,0.11318051575931233
546,w1240-p16x9-coronavirus_CHINA-HEALTH.jpg,1,0.8241935483870968,0.4606017191977078,0.05806451612903226,0.09312320916905444
547,20200128001360.jpg,1,0.785,0.3148148148148148,0.09666666666666666,0.13185185185185186
548,20200128001360.jpg,1,0.525,0.34296296296296297,0.06111111111111111,0.08148148148148149
549,20200128001360.jpg,1,0.5911111111111111,0.25703703703703706,0.057777777777777775,0.08148148148148149
550,20200128001360.jpg,1,0.33444444444444443,0.33185185185185184,0.07555555555555556,0.09777777777777777
551,-I1-MS09uaqsLdGTFkgnS0Rcg1mmPyAj95ySg_eckoM.jpeg,1,0.2546875,0.2361002349256069,0.103125,0.14956930305403288
552,-I1-MS09uaqsLdGTFkgnS0Rcg1mmPyAj95ySg_eckoM.jpeg,1,0.56796875,0.18010963194988253,0.08177083333333332,0.16131558339859045
553,2020013023283369938.jpg,1,0.6,0.7700559701492538,0.11375,0.16511194029850745
554,2020013023283369938.jpg,1,0.8084375,0.5592350746268657,0.116875,0.19309701492537312
555,2020013023283369938.jpg,1,0.95375,0.6156716417910447,0.0675,0.2294776119402985
556,2020013023283369938.jpg,1,0.9546875,0.2388059701492537,0.064375,0.12686567164179105
557,2020013023283369938.jpg,1,0.6559375,0.5125932835820896,0.091875,0.15764925373134328
558,2020013023283369938.jpg,1,0.4084375,0.3871268656716418,0.111875,0.1791044776119403
559,2020013023283369938.jpg,1,0.2696875,0.3367537313432836,0.081875,0.13619402985074627
560,2020013023283369938.jpg,1,0.1840625,0.4575559701492538,0.086875,0.1296641791044776
561,2020013023283369938.jpg,1,0.0815625,0.4015858208955224,0.060625,0.09794776119402986
562,1125506397_15801322207071n.jpg,1,0.18298109010011124,0.12755905511811025,0.0389321468298109,0.07874015748031496
563,1125506397_15801322207071n.jpg,1,0.27975528364849833,0.19133858267716536,0.0589543937708565,0.09606299212598424
564,1125506397_15801322207071n.jpg,1,0.4549499443826474,0.16456692913385826,0.05116796440489433,0.08976377952755905
565,1125506397_15801322207071n.jpg,1,0.5339265850945495,0.3047244094488189,0.05339265850945495,0.08346456692913386
566,1125506397_15801322207071n.jpg,1,0.7480533926585095,0.13700787401574804,0.056729699666295874,0.10078740157480316
567,1125506397_15801322207071n.jpg,1,0.8948832035595106,0.0984251968503937,0.04338153503893215,0.07716535433070866
568,1125506397_15801322207071n.jpg,1,0.39766407119021135,0.2015748031496063,0.03670745272525028,0.05039370078740157
569,22-pollution-2706961_1280-5e2867be94204-1024x683.png,1,0.47802734375,0.29062957540263545,0.0380859375,0.06588579795021962
570,22-pollution-2706961_1280-5e2867be94204-1024x683.png,0,0.5244140625,0.2686676427525622,0.029296875,0.0424597364568082
571,15-08608-001.jpg,0,0.1784037558685446,0.4965197215777262,0.09624413145539906,0.21809744779582368
572,15-08608-001.jpg,1,0.3163145539906103,0.3248259860788863,0.08568075117370892,0.1716937354988399
573,15-08608-001.jpg,1,0.6490610328638498,0.2320185614849188,0.07981220657276995,0.1902552204176334
574,15-08608-001.jpg,1,0.7899061032863849,0.4593967517401392,0.07981220657276995,0.18561484918793505
575,20200129151820_fd638cb7a2000a1096ca3fbdc15a6fa9_1.jpeg,1,0.35234375,0.35369068541300525,0.1484375,0.09050966608084357
576,20200129151820_fd638cb7a2000a1096ca3fbdc15a6fa9_1.jpeg,1,0.73671875,0.36467486818980666,0.1296875,0.08787346221441125
577,sdfsdfsfff.jpg,0,0.528125,0.4222222222222222,0.2578125,0.5166666666666667
578,1580286580_5bab.jpg,0,0.09708333333333333,0.5407407407407407,0.1775,0.3496296296296296
579,1580286580_5bab.jpg,1,0.29041666666666666,0.4407407407407408,0.18083333333333332,0.3688888888888889
580,20190816132049_5.jpg,1,0.11041666666666666,0.18571428571428567,0.060833333333333336,0.1365079365079365
581,20190816132049_5.jpg,1,0.07625,0.8111111111111111,0.0375,0.07936507936507936
582,20190816132049_5.jpg,1,0.1825,0.8246031746031746,0.045,0.09047619047619047
583,20190816132049_5.jpg,1,0.4558333333333333,0.6595238095238095,0.07166666666666667,0.14126984126984127
584,20190816132049_5.jpg,1,0.5929166666666666,0.8031746031746032,0.05416666666666667,0.1111111111111111
585,20190816132049_5.jpg,1,0.92375,0.1238095238095238,0.0475,0.10476190476190476
586,20190816132049_5.jpg,1,0.8658333333333333,0.1357142857142857,0.03666666666666667,0.09682539682539684
587,ca_whodeclaration_012320_0.jpg,1,0.041319444444444436,0.8835227272727273,0.06736111111111111,0.11477272727272728
588,ca_whodeclaration_012320_0.jpg,1,0.12569444444444444,0.7857954545454545,0.06527777777777778,0.11022727272727273
589,ca_whodeclaration_012320_0.jpg,0,0.16770833333333332,0.7159090909090909,0.05069444444444445,0.09545454545454546
590,ca_whodeclaration_012320_0.jpg,0,0.09513888888888887,0.4789772727272728,0.04444444444444445,0.0715909090909091
591,ca_whodeclaration_012320_0.jpg,1,0.08402777777777777,0.3545454545454545,0.03888888888888889,0.08863636363636364
592,ca_whodeclaration_012320_0.jpg,1,0.025694444444444443,0.31988636363636364,0.036111111111111115,0.07386363636363638
593,ca_whodeclaration_012320_0.jpg,0,0.08125,0.046590909090909086,0.04861111111111111,0.07954545454545454
594,ca_whodeclaration_012320_0.jpg,1,0.29756944444444444,0.07443181818181817,0.05347222222222222,0.08295454545454546
595,ca_whodeclaration_012320_0.jpg,1,0.259375,0.26988636363636365,0.05347222222222222,0.0715909090909091
596,ca_whodeclaration_012320_0.jpg,1,0.2642361111111111,0.4977272727272728,0.04652777777777778,0.09090909090909093
597,ca_whodeclaration_012320_0.jpg,1,0.3743055555555556,0.928409090909091,0.07083333333333333,0.10454545454545454
598,ca_whodeclaration_012320_0.jpg,1,0.5184027777777778,0.7482954545454545,0.06458333333333334,0.08068181818181819
599,ca_whodeclaration_012320_0.jpg,1,0.565625,0.8261363636363637,0.07152777777777777,0.10227272727272728
600,ca_whodeclaration_012320_0.jpg,1,0.4975694444444445,0.43068181818181817,0.057638888888888885,0.09090909090909093
601,ca_whodeclaration_012320_0.jpg,1,0.4833333333333333,0.2772727272727273,0.0625,0.08636363636363636
602,ca_whodeclaration_012320_0.jpg,1,0.4902777777777778,0.1494318181818182,0.056944444444444436,0.07386363636363638
603,ca_whodeclaration_012320_0.jpg,1,0.6409722222222223,0.4931818181818182,0.04861111111111111,0.08181818181818183
604,ca_whodeclaration_012320_0.jpg,1,0.6604166666666667,0.2727272727272727,0.052777777777777785,0.09090909090909093
605,ca_whodeclaration_012320_0.jpg,1,0.7475694444444444,0.26875,0.057638888888888885,0.0943181818181818
606,ca_whodeclaration_012320_0.jpg,1,0.9333333333333332,0.6443181818181818,0.06944444444444445,0.075
607,ca_whodeclaration_012320_0.jpg,1,0.8930555555555556,0.3471590909090909,0.06111111111111111,0.08295454545454546
608,ca_whodeclaration_012320_0.jpg,1,0.8225694444444445,0.20227272727272727,0.04652777777777778,0.07272727272727272
609,ca_whodeclaration_012320_0.jpg,1,0.8204861111111111,0.08977272727272728,0.04513888888888889,0.06363636363636363
610,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.08458333333333333,0.31555555555555553,0.04916666666666666,0.10074074074074074
611,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.1675,0.3762962962962963,0.045,0.09185185185185184
612,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.3525,0.3511111111111111,0.055,0.1125925925925926
613,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.40541666666666665,0.3274074074074074,0.04083333333333333,0.08296296296296296
614,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.4520833333333333,0.5614814814814815,0.0525,0.09777777777777777
615,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.52625,0.31555555555555553,0.03083333333333333,0.08
616,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.56125,0.32592592592592595,0.04583333333333333,0.09185185185185184
617,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.6129166666666667,0.36,0.04083333333333333,0.08
618,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.6504166666666666,0.3948148148148149,0.04416666666666667,0.09037037037037036
619,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.7129166666666666,0.4162962962962963,0.05583333333333333,0.1037037037037037
620,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.7666666666666667,0.3022222222222222,0.03666666666666667,0.07703703703703704
621,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,0,0.8079166666666666,0.30296296296296304,0.0375,0.06666666666666668
622,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.8825,0.2814814814814815,0.04166666666666666,0.08888888888888889
623,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.93875,0.3051851851851852,0.04916666666666666,0.10074074074074074
624,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.29875,0.28074074074074074,0.034166666666666665,0.0725925925925926
625,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.4758333333333333,0.3251851851851852,0.035,0.06666666666666668
626,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.3670833333333333,0.2814814814814815,0.0375,0.06814814814814815
627,https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1,0.84,0.3022222222222222,0.025,0.05333333333333334
628,20190108213102_41.jpg,1,0.3837890625,0.5292825768667643,0.150390625,0.2357247437774524
629,20190108213102_41.jpg,1,0.73876953125,0.5212298682284041,0.1201171875,0.17276720351390926
630,20200122a220554.jpg,1,0.5,0.31894934333958724,0.105,0.16135084427767354
631,20200122a220554.jpg,0,0.2525,0.3133208255159475,0.0825,0.1425891181988743
632,20200122a220554.jpg,0,0.359375,0.18574108818011256,0.04875,0.1050656660412758
633,20200122a220554.jpg,0,0.105,0.2354596622889306,0.0825,0.16322701688555347
634,20200122a220554.jpg,0,0.90375,0.21669793621013134,0.11,0.19699812382739207
635,5e2a167e62fa8138db348605.jpeg,1,0.1890909090909091,0.2545454545454545,0.11818181818181818,0.23272727272727275
636,5e2a167e62fa8138db348605.jpeg,1,0.2713636363636364,0.3827272727272728,0.07,0.14
637,5e2a167e62fa8138db348605.jpeg,1,0.4227272727272727,0.3945454545454545,0.09454545454545454,0.21818181818181814
638,5e2a167e62fa8138db348605.jpeg,1,0.7236363636363636,0.3190909090909091,0.06909090909090909,0.24181818181818185
639,5e2a167e62fa8138db348605.jpeg,1,0.9,0.3618181818181818,0.08181818181818183,0.16727272727272727
640,304a4d44504b67475246.jpg,1,0.47109375,0.3265625,0.1953125,0.13229166666666667
641,los-angeles-airport-passengers-masks-coronavirus.jpg,0,0.3398,0.25306666666666666,0.0516,0.09546666666666667
642,los-angeles-airport-passengers-masks-coronavirus.jpg,1,0.48,0.34186666666666665,0.0416,0.07786666666666668
643,los-angeles-airport-passengers-masks-coronavirus.jpg,1,0.7864,0.31733333333333336,0.0384,0.064
644,los-angeles-airport-passengers-masks-coronavirus.jpg,0,0.9382,0.3373333333333333,0.0284,0.042133333333333335
645,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,1,0.9012096774193548,0.4982078853046595,0.046370967741935484,0.0931899641577061
646,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,1,0.6995967741935484,0.18458781362007168,0.04233870967741935,0.07885304659498207
647,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,1,0.4919354838709678,0.5913978494623656,0.04435483870967742,0.08602150537634409
648,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,1,0.0751008064516129,0.2768817204301075,0.05141129032258065,0.08064516129032258
649,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,1,0.3286290322580645,0.34229390681003585,0.046370967741935484,0.08602150537634409
650,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,1,0.4107862903225806,0.2374551971326165,0.039314516129032265,0.07706093189964157
651,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,0,0.2590725806451613,0.967741935483871,0.046370967741935484,0.06093189964157706
652,coronavirus-china-gty-aa-200130_hpMain_16x9_992.jpg,0,0.5811491935483871,0.8431899641577061,0.0372983870967742,0.08422939068100359
653,20180927232308_67563e2a7ebff07ad2d2cf1d606fc2a3_4.jpeg,0,0.4875,0.40651387213510254,0.39375,0.4173703256936068
654,phplpE73q.jpg,1,0.073125,0.06848030018761726,0.02625,0.04690431519699812
655,phplpE73q.jpg,1,0.14875,0.05347091932457786,0.025,0.039399624765478425
656,phplpE73q.jpg,1,0.310625,0.08442776735459663,0.02625,0.05628517823639775
657,phplpE73q.jpg,1,0.42875,0.03189493433395872,0.0275,0.0450281425891182
658,phplpE73q.jpg,1,0.066875,0.2026266416510319,0.03125,0.0525328330206379
659,phplpE73q.jpg,1,0.146875,0.1697936210131332,0.03125,0.04690431519699812
660,phplpE73q.jpg,1,0.28125,0.1622889305816135,0.03,0.050656660412757966
661,phplpE73q.jpg,1,0.303125,0.2307692307692308,0.02875,0.0450281425891182
662,phplpE73q.jpg,1,0.24125,0.30956848030018763,0.0325,0.0450281425891182
663,phplpE73q.jpg,1,0.079375,0.29362101313320826,0.03625,0.054409005628517824
664,phplpE73q.jpg,1,0.035625,0.3630393996247655,0.03375,0.054409005628517824
665,phplpE73q.jpg,1,0.105,0.4146341463414634,0.035,0.0450281425891182
666,phplpE73q.jpg,1,0.1025,0.4859287054409006,0.03,0.0600375234521576
667,phplpE73q.jpg,1,0.164375,0.5168855534709194,0.03375,0.058161350844277676
668,phplpE73q.jpg,1,0.173125,0.5984990619136961,0.04375,0.06378986866791744
669,phplpE73q.jpg,1,0.125,0.7992495309568479,0.045,0.0600375234521576
670,phplpE73q.jpg,1,0.15,0.924953095684803,0.045,0.07129455909943715
671,phplpE73q.jpg,1,0.2525,0.873358348968105,0.045,0.058161350844277676
672,phplpE73q.jpg,1,0.3275,0.5037523452157598,0.04,0.054409005628517824
673,phplpE73q.jpg,1,0.348125,0.3602251407129456,0.03125,0.04878048780487805
674,phplpE73q.jpg,1,0.378125,0.8208255159474672,0.04625,0.07317073170731707
675,phplpE73q.jpg,1,0.4425,0.5647279549718575,0.0375,0.0675422138836773
676,phplpE73q.jpg,1,0.50125,0.09943714821763602,0.0275,0.03377110694183865
677,phplpE73q.jpg,1,0.525625,0.1575984990619137,0.02875,0.0450281425891182
678,phplpE73q.jpg,1,0.589375,0.1125703564727955,0.02875,0.0450281425891182
679,phplpE73q.jpg,1,0.563125,0.20356472795497185,0.03125,0.04690431519699812
680,phplpE73q.jpg,1,0.65875,0.1913696060037524,0.03,0.0450281425891182
681,phplpE73q.jpg,1,0.63375,0.2523452157598499,0.035,0.058161350844277676
682,phplpE73q.jpg,1,0.598125,0.4052532833020638,0.03375,0.05628517823639775
683,phplpE73q.jpg,1,0.55,0.4953095684803002,0.035,0.06378986866791744
684,phplpE73q.jpg,1,0.715625,0.7945590994371482,0.04375,0.07317073170731707
685,phplpE73q.jpg,1,0.769375,0.3780487804878049,0.03625,0.06191369606003753
686,phplpE73q.jpg,1,0.7975,0.5487804878048781,0.0375,0.058161350844277676
687,phplpE73q.jpg,1,0.786875,0.04596622889305816,0.02875,0.039399624765478425
688,phplpE73q.jpg,1,0.81375,0.02626641651031895,0.0225,0.0450281425891182
689,phplpE73q.jpg,0,0.926875,0.06378986866791744,0.02125,0.0450281425891182
690,phplpE73q.jpg,1,0.839375,0.1125703564727955,0.02625,0.0375234521575985
691,phplpE73q.jpg,1,0.956875,0.3517823639774859,0.02875,0.039399624765478425
692,phplpE73q.jpg,1,0.8975,0.4943714821763602,0.035,0.058161350844277676
693,phplpE73q.jpg,1,0.9175,0.6913696060037523,0.03,0.054409005628517824
694,phplpE73q.jpg,1,0.95375,0.7410881801125704,0.04,0.05628517823639775
695,coronavirus-1_1580220542.jpg,1,0.8638059701492538,0.06834030683403068,0.059701492537313425,0.1087866108786611
696,coronavirus-1_1580220542.jpg,1,0.7723880597014925,0.2698744769874477,0.08022388059701492,0.09065550906555092
697,coronavirus-1_1580220542.jpg,1,0.6375932835820896,0.17433751743375175,0.11473880597014925,0.1701534170153417
698,coronavirus-1_1580220542.jpg,1,0.6198694029850746,0.4532775453277546,0.10727611940298508,0.1589958158995816
699,coronavirus-1_1580220542.jpg,1,0.43236940298507465,0.7705718270571827,0.10914179104477613,0.16875871687587168
700,purchase-reauisition-5de4d0f99c77d.jpg,1,0.0621875,0.5886491557223265,0.065625,0.124765478424015
701,purchase-reauisition-5de4d0f99c77d.jpg,1,0.328125,0.4962476547842402,0.08125,0.13696060037523453
702,purchase-reauisition-5de4d0f99c77d.jpg,1,0.5325,0.4240150093808631,0.17625,0.2607879924953096
703,purchase-reauisition-5de4d0f99c77d.jpg,1,0.850625,0.4432457786116323,0.09,0.1772983114446529
704,purchase-reauisition-5de4d0f99c77d.jpg,1,0.24125,0.5037523452157598,0.0525,0.09193245778611632
705,purchase-reauisition-5de4d0f99c77d.jpg,0,0.0653125,0.473733583489681,0.055625,0.09193245778611632
706,purchase-reauisition-5de4d0f99c77d.jpg,1,0.6390625,0.4915572232645403,0.036875,0.07129455909943715
