filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
gettyimages-1198381294-612x612.jpg,42938,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":154,""y"":130,""width"":66,""height"":74}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1198381294-612x612.jpg,42938,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":285,""y"":153,""width"":62,""height"":77}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1198381294-612x612.jpg,42938,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":558,""y"":72,""width"":49,""height"":80}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1198381481-2048x2048.jpg,1061221,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":931,""y"":427,""width"":148,""height"":163}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1198381481-2048x2048.jpg,1061221,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":1117,""y"":354,""width"":260,""height"":289}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1198381481-2048x2048.jpg,1061221,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":1825,""y"":423,""width"":163,""height"":179}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1199265483-612x612.jpg,39634,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":192,""y"":34,""width"":78,""height"":92}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1199265483-612x612.jpg,39634,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":2,""y"":74,""width"":52,""height"":64}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1199265485-612x612.jpg,38041,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":177,""y"":22,""width"":68,""height"":96}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1200423569-612x612.jpg,43302,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":78,""y"":73,""width"":80,""height"":86}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1200423569-612x612.jpg,43302,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":232,""y"":65,""width"":69,""height"":91}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1200806254-612x612.jpg,29360,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":233,""y"":54,""width"":80,""height"":105}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1200806346-612x612.jpg,29127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":247,""y"":64,""width"":91,""height"":101}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1201642301-612x612.jpg,47690,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":206,""y"":3,""width"":63,""height"":57}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1201642301-612x612.jpg,47690,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":127,""y"":60,""width"":63,""height"":60}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1201642301-612x612.jpg,47690,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":423,""y"":60,""width"":65,""height"":58}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1201642301-612x612.jpg,47690,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":17,""y"":38,""width"":56,""height"":69}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1202760581-612x612.jpg,31558,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":174,""y"":92,""width"":111,""height"":142}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1202966477-612x612.jpg,28330,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":432,""y"":19,""width"":123,""height"":148}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1203420657-612x612.jpg,58976,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":155,""y"":22,""width"":87,""height"":99}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1203420657-612x612.jpg,58976,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":304,""y"":58,""width"":82,""height"":72}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1203420657-612x612.jpg,58976,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":400,""y"":86,""width"":70,""height"":85}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1205076881-612x612.jpg,25158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":110,""y"":30,""width"":184,""height"":247}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1206429589-612x612.jpg,25996,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":239,""y"":151,""width"":67,""height"":87}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1206429589-612x612.jpg,25996,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":98,""y"":216,""width"":64,""height"":79}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1206918125-612x612.jpg,34739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":217,""y"":58,""width"":125,""height"":136}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207094501-612x612.jpg,40638,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":281,""y"":72,""width"":77,""height"":99}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207094501-612x612.jpg,40638,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":65,""y"":63,""width"":53,""height"":69}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207094507-612x612.jpg,43744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":52,""y"":187,""width"":118,""height"":131}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207094507-612x612.jpg,43744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":174,""y"":232,""width"":40,""height"":68}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207094507-612x612.jpg,43744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":321,""y"":221,""width"":52,""height"":69}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207094507-612x612.jpg,43744,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":394,""y"":217,""width"":71,""height"":77}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207134614-612x612.jpg,35774,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":123,""y"":21,""width"":97,""height"":117}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207134614-612x612.jpg,35774,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":442,""y"":21,""width"":83,""height"":113}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207144737-612x612.jpg,40543,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":286,""y"":97,""width"":65,""height"":82}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207144737-612x612.jpg,40543,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":90,""y"":27,""width"":74,""height"":95}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207147913-612x612.jpg,48888,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":170,""y"":266,""width"":153,""height"":199}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207147913-612x612.jpg,48888,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":253,""y"":55,""width"":166,""height"":229}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207148012-612x612.jpg,50911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":294,""y"":49,""width"":64,""height"":71}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207148012-612x612.jpg,50911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":436,""y"":44,""width"":62,""height"":76}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207148012-612x612.jpg,50911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":204,""y"":60,""width"":61,""height"":73}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220429-612x612.jpg,37573,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":190,""y"":48,""width"":84,""height"":95}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220429-612x612.jpg,37573,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":395,""y"":34,""width"":95,""height"":106}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220429-612x612.jpg,37573,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":531,""y"":38,""width"":67,""height"":133}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220469-612x612.jpg,35345,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":314,""y"":24,""width"":73,""height"":85}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220469-612x612.jpg,35345,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":470,""y"":41,""width"":116,""height"":123}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220469-612x612.jpg,35345,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":504,""y"":219,""width"":94,""height"":153}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220469-612x612.jpg,35345,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":73,""y"":2,""width"":73,""height"":83}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220471-612x612.jpg,29153,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":122,""y"":22,""width"":87,""height"":116}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220471-612x612.jpg,29153,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":431,""y"":46,""width"":68,""height"":84}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220951-612x612.jpg,32066,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":162,""y"":50,""width"":93,""height"":93}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220951-612x612.jpg,32066,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":270,""y"":51,""width"":77,""height"":92}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207220951-612x612.jpg,32066,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":408,""y"":90,""width"":81,""height"":94}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207227392-612x612.jpg,36064,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":260,""y"":60,""width"":63,""height"":80}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207227392-612x612.jpg,36064,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":519,""y"":22,""width"":79,""height"":94}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230041-2048x2048.jpg,1077802,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":558,""y"":524,""width"":116,""height"":140}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230041-2048x2048.jpg,1077802,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":997,""y"":390,""width"":112,""height"":146}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230041-2048x2048.jpg,1077802,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":838,""y"":339,""width"":110,""height"":146}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230041-2048x2048.jpg,1077802,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":605,""y"":323,""width"":106,""height"":146}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230041-2048x2048.jpg,1077802,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":1376,""y"":148,""width"":93,""height"":120}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230071-612x612.jpg,42955,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":177,""y"":88,""width"":64,""height"":68}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207230071-612x612.jpg,42955,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":333,""y"":86,""width"":61,""height"":74}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207242206-612x612.jpg,72842,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":373,""y"":72,""width"":49,""height"":59}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207242206-612x612.jpg,72842,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":250,""y"":136,""width"":47,""height"":42}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207242206-612x612.jpg,72842,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":148,""y"":178,""width"":40,""height"":44}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207242206-612x612.jpg,72842,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":63,""y"":186,""width"":33,""height"":47}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207242206-612x612.jpg,72842,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":526,""y"":171,""width"":39,""height"":40}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207243392-612x612.jpg,37118,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":266,""y"":142,""width"":51,""height"":66}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207243392-612x612.jpg,37118,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":478,""y"":142,""width"":82,""height"":105}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207243392-612x612.jpg,37118,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":400,""y"":130,""width"":50,""height"":52}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207933035-612x612.jpg,68875,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":10,""y"":142,""width"":58,""height"":60}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207933035-612x612.jpg,68875,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":208,""y"":87,""width"":48,""height"":55}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1207933035-612x612.jpg,68875,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":259,""y"":98,""width"":39,""height"":51}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1208508285-612x612.jpg,42235,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":186,""y"":67,""width"":109,""height"":126}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210488088-612x612.jpg,29932,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":158,""y"":16,""width"":106,""height"":142}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210488088-612x612.jpg,29932,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":402,""y"":36,""width"":86,""height"":124}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210488088-612x612.jpg,29932,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":554,""y"":33,""width"":47,""height"":77}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210507909-612x612.jpg,30544,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":131,""y"":25,""width"":205,""height"":253}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210942372-612x612.jpg,52522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":29,""y"":138,""width"":100,""height"":119}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210942372-612x612.jpg,52522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":250,""y"":94,""width"":94,""height"":126}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210942372-612x612.jpg,52522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":379,""y"":51,""width"":67,""height"":71}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1210942372-612x612.jpg,52522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":537,""y"":97,""width"":58,""height"":74}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1211669616-612x612.jpg,52936,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":426,""y"":33,""width"":74,""height"":94}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1211669616-612x612.jpg,52936,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":350,""y"":36,""width"":58,""height"":82}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212055665-612x612.jpg,40293,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":161,""y"":75,""width"":109,""height"":157}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212055665-612x612.jpg,40293,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":413,""y"":35,""width"":119,""height"":119}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212192212-612x612.jpg,37480,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":275,""y"":109,""width"":68,""height"":85}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212192212-612x612.jpg,37480,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":384,""y"":112,""width"":63,""height"":78}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212192212-612x612.jpg,37480,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":138,""y"":48,""width"":88,""height"":124}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212268700-612x612.jpg,34916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":190,""y"":34,""width"":73,""height"":97}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212268700-612x612.jpg,34916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":318,""y"":41,""width"":70,""height"":88}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212268700-612x612.jpg,34916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":510,""y"":70,""width"":68,""height"":76}","{""name"":""None"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212385306-612x612.jpg,42729,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":266,""y"":131,""width"":104,""height"":131}","{""name"":""Bad"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
gettyimages-1212418416-612x612.jpg,49583,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":136,""y"":34,""width"":82,""height"":116}","{""name"":""Good"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
